ProcPress (bar),ExtPress (bar),ProcTempr *C,ChmbrTempr *C,SGTempr *C,ExtTmpr *C,ProcType,V1,V2,V3,V5,Vacuum,Water,ChHeat,ShdHeat,SgsHeat,ChTar *C,ChPWR %,SgTar *C,SgPWR %
0.95545756816864,1.0061744451522827,109.9466552734375,131.1259307861328,127.91545104980467,35.494224548339844,4,True,False,False,True,False,True,False,True,True,136,26,210,100
0.9578514695167542,1.006176233291626,109.96865844726562,131.18052673339844,128.42581176757812,35.50347137451172,4,True,False,False,True,False,True,False,True,True,136,28,210,100
0.9636643528938292,1.0061792135238647,110.00042724609376,131.19320678710938,129.95411682128906,35.47731018066406,4,True,False,False,True,False,True,False,True,True,136,31,210,100
0.967732548713684,1.0061748027801514,109.99895477294922,131.1893310546875,131.3296356201172,35.47972869873047,4,True,False,False,True,False,True,False,True,True,136,33,210,100
0.9682304859161376,1.006165623664856,110.02601623535156,131.1728973388672,132.6889190673828,35.47972869873047,4,True,False,False,True,False,True,False,True,True,136,36,210,100
0.9689244627952576,1.0061737298965454,110.04730987548828,131.13177490234375,134.51524353027344,35.51441955566406,4,True,False,False,True,False,True,False,True,True,136,39,210,100
0.9711357355117798,1.0061765909194946,110.07299041748048,131.08761596679688,137.0231170654297,35.550811767578125,4,True,False,False,True,False,True,False,True,True,136,20,210,100
0.9933142066001892,1.0061700344085691,110.08544158935548,131.0192108154297,139.06280517578125,35.56475067138672,4,True,False,False,True,False,True,False,True,True,136,22,210,100
1.0025793313980105,1.006173014640808,110.0841064453125,130.96014404296875,138.95904541015625,35.56475067138672,4,True,False,False,True,False,True,False,True,True,136,25,210,100
1.0053770542144775,1.006173610687256,110.0923080444336,130.89891052246094,137.8528594970703,35.556640625,4,True,False,False,True,False,True,False,False,False,136,28,210,100
1.0050982236862185,1.0061733722686768,110.10675048828124,130.8296356201172,137.69122314453125,35.56218719482422,4,True,False,False,True,False,True,True,False,False,136,31,210,100
1.0051791667938232,1.0061780214309692,110.13453674316406,130.74081420898438,138.69761657714844,35.589202880859375,4,True,False,False,True,False,True,True,False,False,136,34,210,100
1.0287635326385498,1.006173610687256,110.14925384521484,130.68740844726562,140.20443725585938,35.598724365234375,4,True,False,False,True,False,True,True,False,False,136,37,210,100
1.045336365699768,1.0061697959899902,110.14447784423828,130.66378784179688,140.08016967773438,35.598724365234375,4,True,False,False,True,False,True,True,False,False,136,39,210,100
1.0502347946166992,1.0061684846878052,110.15020751953124,130.66610717773438,137.8820343017578,35.645790100097656,4,True,False,False,True,False,True,True,False,False,136,22,210,100
1.051521897315979,1.0061675310134888,110.15777587890624,130.7208251953125,136.19961547851562,35.64493560791016,4,True,False,False,True,False,True,False,True,True,136,25,210,100
1.0516623258590698,1.0061688423156738,110.1888656616211,130.82968139648438,135.67543029785156,35.66156768798828,4,True,False,False,True,False,True,False,True,True,136,28,210,100
1.0673080682754517,1.0061675310134888,110.21449279785156,130.93540954589844,136.185546875,35.60569763183594,4,True,False,False,True,False,True,False,True,True,136,30,210,100
1.0837547779083252,1.006160855293274,110.2356414794922,131.0512237548828,136.13697814941406,35.60569763183594,4,True,False,False,True,False,True,False,True,True,136,32,210,100
1.089317798614502,1.0061566829681396,110.24845886230467,131.17835998535156,134.37936401367188,35.62702178955078,4,True,False,False,True,False,True,False,True,True,136,34,210,100
1.0920872688293457,1.0061581134796145,110.28219604492188,131.25393676757812,132.99453735351562,35.6075439453125,4,True,False,False,True,False,True,False,True,True,136,36,210,100
1.0913517475128174,1.0061620473861694,110.32791900634766,131.29034423828125,133.03968811035156,35.6075439453125,4,True,False,False,True,False,True,False,True,True,136,38,210,100
1.1028118133544922,1.0061582326889038,110.37263488769533,131.3206024169922,134.34727478027344,35.66981506347656,4,True,False,False,True,False,True,False,True,True,136,18,210,100
1.117467164993286,1.0061593055725098,110.39143371582033,131.3292236328125,135.0939178466797,35.70294189453125,4,True,False,False,True,False,True,False,True,True,136,21,210,100
1.1230942010879517,1.006154179573059,110.4228057861328,131.3079071044922,134.5050811767578,35.74061584472656,4,True,False,False,True,False,True,False,True,True,136,23,210,100
1.1225515604019165,1.00615394115448,110.4739761352539,131.28860473632812,134.5159149169922,35.72014617919922,4,True,False,False,True,False,True,False,True,True,136,26,210,100
1.123375654220581,1.006158471107483,110.52253723144533,131.2418975830078,135.52297973632812,35.72526550292969,4,True,False,False,True,False,True,False,True,True,136,29,210,100
1.1344900131225586,1.006158709526062,110.56452941894533,131.1944580078125,137.39572143554688,35.69768524169922,4,True,False,False,True,False,True,False,True,True,136,31,210,100
1.154969334602356,1.0061593055725098,110.6017608642578,131.14796447753906,138.85279846191406,35.740333557128906,4,True,False,False,True,False,True,True,False,False,136,33,210,100
1.1631500720977783,1.0061596632003784,110.62042999267578,131.09298706054688,138.26744079589844,35.79364776611328,4,True,False,False,True,False,True,True,False,False,136,36,210,100
1.1649048328399658,1.0061546564102173,110.6572036743164,131.01699829101562,137.4815216064453,35.78824615478516,4,True,False,False,True,False,True,True,False,False,136,39,210,100
1.1646430492401123,1.006160855293274,110.69622802734376,130.97296142578125,137.719970703125,35.78824615478516,4,True,False,False,True,False,True,True,False,False,136,21,210,100
1.1729786396026611,1.0061531066894531,110.73681640625,130.94354248046875,138.95689392089844,35.712181091308594,4,True,False,False,True,False,True,True,False,False,136,24,210,100
1.2000913619995115,1.006149172782898,110.78314208984376,130.98898315429688,140.05711364746094,35.80104064941406,4,True,False,False,True,False,True,True,False,False,136,27,210,100
1.2108782529830933,1.0061626434326172,110.81700897216795,131.0556182861328,138.9785614013672,35.80104064941406,4,True,False,False,True,False,True,True,False,False,136,29,210,100
1.2139092683792114,1.0061542987823486,110.85321044921876,131.1167755126953,136.6768341064453,35.782135009765625,4,True,False,False,True,False,True,False,True,True,136,30,210,100
1.214468002319336,1.0061523914337158,110.90166473388672,131.2362823486328,135.51235961914062,35.782135009765625,4,True,False,False,True,False,True,False,True,True,136,32,210,100
1.2162092924118042,1.0061500072479248,110.9641571044922,131.3732452392578,135.37799072265625,35.81312561035156,4,True,False,False,True,False,True,False,True,True,136,34,210,100
1.2399439811706543,1.0061514377593994,111.02326965332033,131.51844787597656,135.97825622558594,35.81256103515625,4,True,False,False,True,False,True,False,True,True,136,36,210,100
1.2508659362792969,1.0061569213867188,111.06494140625,131.63925170898438,135.2083282470703,35.80445861816406,4,True,False,False,True,False,True,False,True,True,136,38,210,100
1.2537610530853271,1.006153583526611,111.11833953857422,131.72311401367188,133.73452758789062,35.81682586669922,4,True,False,False,True,False,True,False,True,True,136,17,210,100
1.2554386854171753,1.0061585903167725,111.18062591552734,131.77249145507812,133.3058624267578,35.81654357910156,4,True,False,False,True,False,True,False,True,True,136,19,210,100
1.2560598850250244,1.0061523914337158,111.2465591430664,131.8061981201172,133.90884399414062,35.81654357910156,4,True,False,False,True,False,True,False,True,True,136,20,210,100
1.2770015001296997,1.0061593055725098,111.31595611572266,131.8057861328125,135.4624481201172,35.86687469482422,4,True,False,False,True,False,True,False,True,True,136,22,210,100
1.2881793975830078,1.0061538219451904,111.36203002929688,131.7985076904297,135.4706573486328,35.83103942871094,4,True,False,False,True,False,True,False,True,True,136,24,210,100
1.2907887697219849,1.0061542987823486,111.42870330810548,131.78053283691406,134.80300903320312,35.84526062011719,4,True,False,False,True,False,True,False,True,True,136,27,210,100
1.293061375617981,1.006154179573059,111.48770141601562,131.73785400390625,134.93319702148438,35.916778564453125,4,True,False,False,True,False,True,False,True,True,136,29,210,100
1.2936441898345947,1.0061627626419067,111.5539093017578,131.69717407226562,136.0057373046875,35.916778564453125,4,True,False,False,True,False,True,False,True,True,136,32,210,100
1.314021348953247,1.0061659812927246,111.61644744873048,131.65040588378906,137.82444763183594,35.903411865234375,4,True,False,False,True,False,True,True,False,False,136,34,210,100
1.332253336906433,1.0061695575714111,111.68555450439452,131.58917236328125,138.664306640625,35.90611267089844,4,True,False,False,True,False,True,True,False,False,136,37,210,100
1.33697247505188,1.006165862083435,111.7257080078125,131.54217529296875,137.81590270996094,35.90611267089844,4,True,False,False,True,False,True,True,False,False,136,38,210,100
1.338469386100769,1.0061661005020142,111.79180145263672,131.50489807128906,137.17086791992188,35.956298828125,4,True,False,False,True,False,True,False,False,False,136,17,210,100
1.3382794857025146,1.006164789199829,111.84901428222656,131.49378967285156,137.60128784179688,35.94023132324219,4,True,False,False,True,False,True,True,False,False,136,20,210,100
1.3541474342346191,1.0061670541763306,111.89793395996094,131.51614379882812,138.55972290039062,35.94023132324219,4,True,False,False,True,False,True,True,False,False,136,22,210,100
1.3786922693252563,1.0061691999435425,111.98487854003906,131.5861053466797,139.05914306640625,35.93653869628906,4,True,False,False,True,False,True,False,False,False,136,25,210,100
1.3858574628829956,1.006165862083435,112.038330078125,131.68106079101562,137.23651123046875,35.89544677734375,4,True,False,False,True,False,True,False,True,True,136,27,210,100
1.3881077766418457,1.0061675310134888,112.0947265625,131.7882537841797,135.8977508544922,35.89544677734375,4,True,False,False,True,False,True,False,True,True,136,28,210,100
1.38991117477417,1.0061635971069336,112.16520690917967,131.9116973876953,135.17103576660156,35.89374542236328,4,True,False,False,True,False,True,False,True,True,136,29,210,100
1.4005783796310425,1.006161332130432,112.23844909667967,132.03244018554688,135.66476440429688,35.969947814941406,4,True,False,False,True,False,True,False,True,True,136,31,210,100
1.4175195693969729,1.0061724185943604,112.33379364013672,132.11962890625,135.99713134765625,35.950042724609375,4,True,False,False,True,False,True,False,True,True,136,33,210,100
1.425114989280701,1.0061684846878052,112.39835357666016,132.16326904296875,135.14590454101562,35.950042724609375,4,True,False,False,True,False,True,False,True,True,136,35,210,100
1.4285928010940552,1.00617253780365,112.48532104492188,132.2147216796875,134.14999389648438,35.95445251464844,4,True,False,False,True,False,True,False,True,True,136,36,210,100
1.4300702810287476,1.0061720609664917,112.55282592773438,132.22747802734375,134.4559783935547,35.95857238769531,4,True,False,False,True,False,True,False,True,True,136,38,210,100
1.4378398656845093,1.006170392036438,112.63465881347656,132.2094268798828,135.54153442382812,35.99440002441406,4,True,False,False,True,False,True,False,True,True,136,39,210,100
1.4574109315872192,1.0061753988265991,112.72022247314452,132.21185302734375,136.8205108642578,35.99994659423828,4,True,False,False,True,False,True,False,True,True,136,16,210,100
1.465429663658142,1.0061802864074707,112.81375122070312,132.18435668945312,136.55648803710938,35.99994659423828,4,True,False,False,True,False,True,False,True,True,136,18,210,100
1.4689886569976809,1.0061792135238647,112.89100646972656,132.13613891601562,136.02809143066406,36.00990295410156,4,True,False,False,True,False,True,False,True,True,136,20,210,100
1.469787836074829,1.0061848163604736,112.9575424194336,132.0900421142578,136.51162719726562,36.00990295410156,4,True,False,False,True,False,True,False,True,True,136,22,210,100
1.472313404083252,1.0061808824539185,113.02476501464844,132.03651428222656,137.73245239257812,35.97193908691406,4,True,False,False,True,False,True,False,True,True,136,25,210,100
1.5010231733322144,1.006179928779602,113.1463394165039,131.9894256591797,139.56414794921875,35.981895446777344,4,True,False,False,True,False,True,True,False,False,136,27,210,100
1.5156558752059937,1.0061781406402588,113.25684356689452,131.93601989746094,139.38131713867188,36.004920959472656,4,True,False,False,True,False,True,True,False,False,136,28,210,100
1.5187896490097046,1.0061814785003662,113.33447265625,131.87841796875,138.4496307373047,36.03221893310547,4,True,False,False,True,False,True,True,False,False,136,31,210,100
1.5199602842330933,1.0061808824539185,113.3837890625,131.82427978515625,138.12364196777344,36.03221893310547,4,True,False,False,True,False,True,True,False,False,136,33,210,100
1.5206856727600098,1.0061795711517334,113.43643188476562,131.81912231445312,138.66744995117188,36.02227020263672,4,True,False,False,True,False,True,True,False,False,136,36,210,100
1.550948977470398,1.0061765909194946,113.56958770751952,131.8672637939453,139.9291229248047,36.03492736816406,4,True,False,False,True,False,True,False,False,False,136,38,210,100
1.5658745765686035,1.006175518035889,113.75767517089844,131.94520568847656,139.5244903564453,36.03492736816406,4,True,False,False,True,False,True,False,True,True,136,16,210,100
1.569305419921875,1.006173610687256,113.88884735107422,132.05523681640625,137.90403747558594,36.006202697753906,4,True,False,False,True,False,True,False,True,True,136,18,210,100
1.5726579427719116,1.006171464920044,113.96741485595705,132.1940460205078,136.51084899902344,36.03791046142578,4,True,False,False,True,False,True,False,True,True,136,18,210,100
1.573620080947876,1.006173610687256,114.00839233398438,132.30975341796875,136.39915466308594,36.038047790527344,4,True,False,False,True,False,True,False,True,True,136,20,210,100
1.5967438220977783,1.0061707496643066,114.13392639160156,132.40292358398438,137.2647247314453,36.01971435546875,4,True,False,False,True,False,True,False,True,True,136,21,210,100
1.6103588342666626,1.006165623664856,114.33879089355467,132.46205139160156,137.33175659179688,36.05440521240234,4,True,False,False,True,False,True,False,True,True,136,23,210,100
1.6182868480682373,1.006171941757202,114.55095672607422,132.5010986328125,136.13429260253906,36.05724334716797,4,True,False,False,True,False,True,False,True,True,136,25,210,100
1.6211637258529663,1.0061728954315186,114.64906311035156,132.51206970214844,135.54656982421875,36.046295166015625,4,True,False,False,True,False,True,False,True,True,136,26,210,100
1.6225416660308838,1.0061726570129397,114.70799255371094,132.51937866210938,136.19834899902344,36.07373809814453,4,True,False,False,True,False,True,False,True,True,136,28,210,100
1.643667459487915,1.006177306175232,114.79376983642578,132.49398803710938,137.613525390625,36.08098602294922,4,True,False,False,True,False,True,False,True,True,136,30,210,100
1.6587262153625488,1.0061718225479126,115.05299377441406,132.4779815673828,138.21200561523438,36.123497009277344,4,True,False,False,True,False,True,False,True,True,136,31,210,100
1.6664433479309082,1.0061737298965454,115.30596160888672,132.44869995117188,137.4881591796875,36.160888671875,4,True,False,False,True,False,True,False,True,True,136,33,210,100
1.668940544128418,1.006170392036438,115.42436981201172,132.41403198242188,137.13748168945312,36.160888671875,4,True,False,False,True,False,True,False,False,False,136,35,210,100
1.6705753803253174,1.0061689615249634,115.48597717285156,132.36158752441406,137.88365173339844,36.13800048828125,4,True,False,False,True,False,True,True,False,False,136,38,210,100
1.6883845329284668,1.0061652660369873,115.5647430419922,132.3004913330078,139.37461853027344,36.185203552246094,4,True,False,False,True,False,True,False,True,True,136,14,210,100
1.7123947143554688,1.0061742067337036,115.9164581298828,132.2692413330078,140.16363525390625,36.14468383789063,4,True,False,False,True,False,True,False,False,False,136,16,210,100
1.7200254201889038,1.0061718225479126,116.1730728149414,132.26979064941406,139.23045349121094,36.16899871826172,4,True,False,False,True,False,True,True,False,False,136,19,210,100
1.7223103046417236,1.0061625242233276,116.3076171875,132.28578186035156,138.3260955810547,36.19231414794922,4,True,False,False,True,False,True,True,False,False,136,19,210,100
1.724209189414978,1.0061603784561155,116.3839111328125,132.31007385253906,138.2603759765625,36.20780944824219,4,True,False,False,True,False,True,True,False,False,136,21,210,100
1.7413530349731443,1.0061640739440918,116.43762969970705,132.34812927246094,139.0885009765625,36.20354461669922,4,True,False,False,True,False,True,False,False,False,136,23,210,100
1.7662913799285889,1.0061640739440918,116.78482818603516,132.40489196777344,139.51193237304688,36.21648406982422,4,True,False,False,True,False,True,False,True,True,136,25,210,100
1.776781678199768,1.0061618089675903,117.06233978271484,132.48745727539062,138.3572540283203,36.244773864746094,4,True,False,False,True,False,True,False,True,True,136,27,210,100
1.778867244720459,1.0061603784561155,117.23025512695312,132.5877227783203,136.7451171875,36.20482635498047,4,True,False,False,True,False,True,False,True,True,136,28,210,100
1.7814724445343018,1.0061649084091189,117.3090591430664,132.65591430664062,136.03903198242188,36.20027160644531,4,True,False,False,True,False,True,False,True,True,136,30,210,100
1.7939579486846924,1.0061707496643066,117.3700714111328,132.7198028564453,136.6826629638672,36.2197494506836,4,True,False,False,True,False,True,False,True,True,136,31,210,100
1.8132978677749636,1.0061637163162231,117.60778045654295,132.75210571289062,137.3749237060547,36.198280334472656,4,True,False,False,True,False,True,False,True,True,136,32,210,100
1.8229724168777464,1.0061650276184082,117.88541412353516,132.78085327148438,136.8779754638672,36.20780944824219,4,True,False,False,True,False,True,False,True,True,136,34,210,100
1.827322483062744,1.006155252456665,118.03675079345705,132.79197692871094,136.109130859375,36.21932220458984,4,True,False,False,True,False,True,False,True,True,136,35,210,100
1.82992422580719,1.0061544179916382,118.11404418945312,132.79220581054688,136.11306762695312,36.19671630859375,4,True,False,False,True,False,True,False,True,True,136,37,210,100
1.8341008424758911,1.0061578750610352,118.15987396240234,132.77491760253906,137.209228515625,36.23226165771485,4,True,False,False,True,False,True,False,True,True,136,39,210,100
1.862351894378662,1.006151556968689,118.39878845214844,132.7382049560547,138.48788452148438,36.215911865234375,4,True,False,False,True,False,True,False,True,True,136,13,210,100
1.870288372039795,1.0061581134796145,118.66018676757812,132.71751403808594,138.40982055664062,36.28131103515625,4,True,False,False,True,False,True,False,True,True,136,14,210,100
1.8757697343826292,1.0061545372009275,118.84165954589844,132.65589904785156,137.78033447265625,36.29197692871094,4,True,False,False,True,False,True,False,True,True,136,16,210,100
1.877544403076172,1.006157398223877,118.93321990966795,132.62094116210938,137.86990356445312,36.30150604248047,4,True,False,False,True,False,True,False,True,True,136,18,210,100
1.8796188831329343,1.006157636642456,118.97486114501952,132.57345581054688,138.98959350585938,36.29212188720703,4,True,False,False,True,False,True,False,True,True,136,20,210,100
1.9117990732192995,1.0061546564102173,119.15573120117188,132.5380859375,140.54867553710938,36.29681396484375,4,True,False,False,True,False,True,True,False,False,136,22,210,100
1.9267059564590452,1.0061511993408203,119.49846649169922,132.47909545898438,140.875244140625,36.328086853027344,4,True,False,False,True,False,True,True,False,False,136,25,210,100
1.9325484037399288,1.006144404411316,119.71522521972656,132.44522094726562,140.00424194335938,36.30548095703125,4,True,False,False,True,False,True,True,False,False,136,27,210,100
1.9366575479507449,1.006143569946289,119.832275390625,132.41455078125,139.4488525390625,36.37316131591797,4,True,False,False,True,False,True,True,False,False,136,28,210,100
1.9372963905334477,1.0061410665512085,119.88996124267578,132.4435272216797,139.92372131347656,36.39775848388672,4,True,False,False,True,False,True,False,False,False,136,30,210,100
1.9693902730941768,1.006132960319519,120.03102111816406,132.49020385742188,140.9416046142578,36.35453796386719,4,True,False,False,True,False,True,False,True,True,136,32,210,100
1.9886561632156368,1.0061310529708862,120.39849853515624,132.5749969482422,140.82052612304688,36.37472534179688,4,True,False,False,True,False,True,False,True,True,136,33,210,100
1.9949604272842407,1.0061254501342771,120.66578674316406,132.68402099609375,139.373291015625,36.34344482421875,4,True,False,False,True,False,True,False,True,True,136,34,210,100
1.9979822635650637,1.006120681762695,120.8103485107422,132.77069091796875,137.86814880371094,36.335487365722656,4,True,False,False,True,False,True,False,True,True,136,36,210,100
2.000149726867676,1.0061273574829102,120.86262512207033,132.84747314453125,137.5213165283203,36.34031677246094,4,False,True,False,True,False,False,False,True,True,136,37,210,100
1.959665060043335,1.0061239004135132,120.60238647460938,132.8805694580078,138.30056762695312,36.345436096191406,4,False,True,False,True,False,False,False,True,True,136,38,210,100
1.906550645828247,1.0061219930648804,119.93968200683594,132.91635131835938,139.76300048828125,36.29638671875,4,False,True,False,True,False,False,False,True,True,136,12,210,100
1.854954481124878,1.0061181783676147,119.1213836669922,132.93284606933594,141.3649444580078,36.27747344970703,4,False,True,False,True,False,False,False,True,True,136,13,210,100
1.804184436798096,1.0061134099960327,118.31576538085938,132.9378204345703,142.70053100585938,36.25885009765625,4,False,True,False,True,False,False,False,True,True,136,15,210,100
1.7517145872116089,1.0061172246932983,117.4802703857422,132.9198760986328,144.48377990722656,36.30648040771485,4,False,True,False,True,False,False,False,True,True,136,17,210,100
1.707059025764465,1.006114840507507,116.76374053955078,132.900146484375,146.3444061279297,36.2715072631836,4,False,True,False,True,False,False,False,True,True,136,19,210,100
1.6616263389587402,1.006112813949585,116.1517562866211,132.85885620117188,148.4867401123047,36.28031921386719,4,False,True,False,True,False,False,False,True,True,136,20,210,100
1.6259571313858032,1.0061094760894775,115.67420196533205,132.8336639404297,150.69143676757812,36.26581573486328,4,False,True,False,True,False,False,False,True,True,136,21,210,100
1.5831918716430664,1.0060995817184448,115.34619903564452,132.79168701171875,153.50001525878906,36.24790191650391,4,False,True,False,True,False,False,False,True,True,136,23,210,100
1.5482271909713743,1.0060993432998655,115.201904296875,132.74371337890625,156.02993774414062,36.24776458740234,4,False,True,False,True,False,False,False,True,True,136,25,210,100
1.513591170310974,1.0060977935791016,115.13662719726562,132.70751953125,158.82135009765625,36.24591064453125,4,False,True,False,True,False,False,False,True,True,136,27,210,100
1.480807185173035,1.006100296974182,115.0814437866211,132.6561737060547,161.66427612304688,36.24534606933594,4,False,True,False,True,False,False,False,True,True,136,29,210,100
1.4492254257202148,1.006101131439209,115.03831481933594,132.61346435546875,164.31649780273438,36.235816955566406,4,False,True,False,True,False,False,False,False,False,136,31,210,100
1.4208935499191284,1.0061031579971311,114.95636749267578,132.56814575195312,166.95982360839844,36.15520477294922,4,False,True,False,True,False,False,True,False,False,136,32,210,100
1.3920905590057373,1.0060935020446775,114.8851318359375,132.51760864257812,169.56637573242188,36.18477630615234,4,False,True,False,True,False,False,True,False,False,136,34,210,100
1.3635735511779783,1.0060899257659912,114.81578826904295,132.48626708984375,172.22227478027344,36.17723846435547,4,False,True,False,True,False,False,True,False,False,136,36,210,100
1.341103196144104,1.0060900449752808,114.76184844970705,132.47145080566406,174.37718200683594,36.134307861328125,4,False,True,False,True,False,False,True,False,False,136,38,210,100
1.3159503936767578,1.0060877799987793,114.70734405517578,132.50657653808594,176.6387939453125,36.12818908691406,4,False,True,False,True,False,False,True,False,False,136,14,210,100
1.2940179109573364,1.0060895681381226,114.65396881103516,132.5644073486328,178.70089721679688,36.09577178955078,4,False,True,False,True,False,False,False,False,False,136,15,210,100
1.270553708076477,1.0060899257659912,114.6036605834961,132.68002319335938,180.54885864257807,36.1151123046875,4,False,True,False,True,False,False,False,True,True,136,16,210,100
1.251062512397766,1.0060831308364868,114.56363677978516,132.819091796875,182.0019989013672,36.07701110839844,4,False,True,False,True,False,False,False,True,True,136,17,210,100
1.231940507888794,1.0060877799987793,114.52498626708984,132.96859741210938,183.46087646484372,36.09947204589844,4,False,True,False,True,False,False,False,True,True,136,18,210,100
1.2132561206817627,1.006090760231018,114.48966979980467,133.0933380126953,184.9808807373047,36.061798095703125,4,False,True,False,True,False,False,False,True,True,136,19,210,100
1.1969796419143677,1.006091594696045,114.45521545410156,133.20541381835938,186.45497131347656,36.07757568359375,4,False,True,False,True,False,False,False,True,True,136,20,210,96
1.1818901300430298,1.0060999393463137,114.43276977539062,133.30194091796875,188.1313934326172,36.07757568359375,4,False,True,False,True,False,False,False,True,True,136,21,210,89
1.1651242971420288,1.0060962438583374,114.40673065185548,133.35865783691406,189.90440368652344,36.03264617919922,4,False,True,False,True,False,False,False,True,True,136,23,210,82
1.1518322229385376,1.006103277206421,114.38438415527344,133.39364624023438,191.40237426757807,36.03264617919922,4,False,True,False,True,False,False,False,True,True,136,23,210,78
1.137573003768921,1.0061111450195312,114.37718200683594,133.44729614257812,193.40093994140625,36.035491943359375,4,False,True,False,False,True,False,False,True,True,136,25,210,69
1.1183685064315796,1.0061134099960327,114.3538818359375,133.468994140625,195.51600646972656,36.06463623046875,4,False,True,False,False,True,False,False,True,True,136,26,210,60
1.0991477966308594,1.0061203241348269,114.32073974609376,133.45150756835938,197.3993988037109,36.070892333984375,4,False,True,False,False,True,False,False,True,True,136,27,210,52
1.0776387453079224,1.006121277809143,114.27996063232422,133.42962646484375,199.3150329589844,36.02411651611328,4,False,True,False,False,True,False,False,True,True,136,29,210,44
1.057080626487732,1.0061300992965698,114.2349624633789,133.39715576171875,201.38494873046875,36.07331085205078,4,False,True,False,False,True,False,False,True,True,136,29,210,38
1.035891056060791,1.0061321258544922,114.1916046142578,133.35711669921875,203.46170043945312,36.06122589111328,4,False,True,False,False,True,False,False,True,True,136,31,210,36
1.018197774887085,1.0061308145523071,114.1526870727539,133.32550048828125,205.32290649414065,36.03221893310547,4,False,True,False,False,True,False,False,False,False,136,33,210,31
0.9932451844215392,1.0061383247375488,114.10521697998048,133.26756286621094,207.80203247070312,36.057952880859375,4,False,True,False,False,True,False,False,False,False,136,34,210,24
0.9720642566680908,1.0061405897140503,114.06360626220705,133.21530151367188,209.8319091796875,36.041748046875,4,False,True,False,False,True,False,False,False,False,136,36,210,16
0.952135980129242,1.006140947341919,114.02189636230467,133.16592407226562,211.6454315185547,36.03236389160156,4,False,True,False,False,True,False,False,False,False,136,38,210,7
0.9334168434143066,1.0061391592025757,113.98030090332033,133.09762573242188,213.43557739257807,36.011749267578125,4,False,True,False,False,True,False,False,False,False,136,11,210,0
0.9121937155723572,1.006127119064331,113.94271850585938,133.04766845703125,215.05599975585935,35.976348876953125,4,False,True,False,False,True,False,False,False,False,136,13,210,0
0.8923751711845398,1.0061273574829102,113.907470703125,132.99713134765625,216.3378143310547,36.026817321777344,4,False,True,False,False,True,False,False,False,False,136,14,210,0
0.8722680807113647,1.006122589111328,113.86786651611328,132.94900512695312,217.55909729003903,36.00804901123047,4,False,True,False,False,True,False,False,False,False,136,16,210,0
0.8382075428962708,1.006121277809143,113.80735778808594,132.8569793701172,219.13265991210935,36.01231384277344,4,False,True,False,False,True,False,False,False,False,136,19,210,0
0.8051779270172119,1.006110906600952,113.7320556640625,132.7879638671875,220.3617706298828,35.964263916015625,4,False,True,False,False,True,False,True,False,False,136,21,210,0
0.7754292488098145,1.006116509437561,113.66081237792967,132.71499633789062,221.4445953369141,35.99980926513672,4,False,True,False,False,True,False,True,False,False,136,23,210,0
0.7472859025001526,1.0061153173446655,113.5900421142578,132.6854248046875,222.1899261474609,36.00577545166016,4,False,True,False,False,True,False,True,False,False,136,25,210,0
0.715793788433075,1.006114840507507,113.52273559570312,132.7003173828125,222.85243225097656,35.950897216796875,4,False,True,False,False,True,False,False,False,False,136,27,210,0
0.6878054738044739,1.0061168670654297,113.48027801513672,132.7557830810547,223.4618682861328,35.945777893066406,4,False,True,False,False,True,False,False,False,False,136,28,210,0
0.6553267240524292,1.0061044692993164,113.4337921142578,132.8486328125,223.98236083984372,35.91777038574219,4,False,True,False,False,True,False,False,False,False,136,30,210,0
0.6216460466384888,1.0061118602752686,113.39102935791016,132.9368438720703,224.473876953125,35.950042724609375,4,False,True,False,False,True,False,False,False,False,136,31,210,0
0.5973768830299377,1.0061055421829224,113.3348159790039,133.01809692382812,224.8632354736328,35.92359924316406,4,False,True,False,False,True,False,False,False,False,136,32,210,0
0.5676783323287964,1.006105899810791,113.23867797851562,133.07090759277344,225.2900238037109,35.921607971191406,4,False,True,False,False,True,False,False,False,False,136,33,210,0
0.5297633409500122,1.006108283996582,113.13240051269533,133.12432861328125,225.6698303222656,35.93000030517578,4,False,True,False,False,True,False,False,False,False,136,35,210,0
0.4969768226146698,1.006100058555603,113.0476531982422,133.14723205566406,225.9920959472656,35.874267578125,4,False,True,False,False,True,False,False,False,False,136,36,210,0
0.4743971228599548,1.0061112642288208,112.98270416259766,133.15512084960938,226.29412841796875,35.87213134765625,4,False,True,False,False,True,False,False,False,False,136,37,210,0
0.4471161961555481,1.0061063766479492,112.8944091796875,133.1256103515625,226.53851318359372,35.87739562988281,4,False,True,False,False,True,False,False,False,False,136,39,210,0
0.4236845672130584,1.0061149597167969,112.79856872558594,133.10853576660156,226.78204345703125,35.877532958984375,4,False,True,False,False,True,False,False,False,False,136,12,210,0
0.4089382290840149,1.0061111450195312,112.6536636352539,133.0520782470703,226.97769165039065,35.85919189453125,4,False,True,False,False,True,False,False,False,False,136,14,210,0
0.395084798336029,1.0061120986938477,112.50690460205078,133.00071716308594,227.14273071289065,35.85052490234375,4,False,True,False,False,True,False,False,False,False,136,15,210,0
0.3815573155879974,1.0061129331588743,112.38776397705078,132.95083618164062,227.30084228515625,35.829620361328125,4,False,True,False,False,True,False,False,False,False,136,17,210,0
